We must respect the will of the individual.	1.個人の意志は尊重しなければいけない。
The millionaire insisted on acquiring the masterpiece no matter how much it cost.	483.たとえいくらかかろうともその傑作を手に入れると、その大富豪は言い張った（強く主張した）。
Myths and legends should be handed down from generation to generation.	484.神話や伝説は代々語り継がれていくべきだ。
The linguist is fluent in several Chinese dialects.	485.その言語学者はいくつかの中国語の方言を流暢に話す。
The tribe worships its ancestors and speak its own language, which is not familiar to us.	486.その部族は祖先を崇拝し、私たちにはなじみのない独自の言語を話す。
The anthropologist says old customs still prevail in the province.	487.その州ではいまだに古い慣習が広く行われている、とその文化人類学者は言っている。
The wicked witch cast an evil spell on the man and turned him into a bug.	488.意地の悪い魔女が男にとんでもない魔法をかけて、虫に変えてしまった。
They proceeded along the steep path, which was the sole access to the border.	489.その傾斜が急な小道に沿って彼らは前進した。それは国境へたどり着く唯一の方法だった。
When a big ape emerged from the cave, they got frightened and ran away.	490.洞窟から大きな猿が現れると、彼らはびっくりして逃げていった。
Believe it or not, I saw an alien and then it vanished! Give me a break!	491.「信じてくれないかもしれないけど、宇宙人を見たの。で、消えちゃったのよ！」「冗談はよせよ。」
Quite a few people have been invited to celebrate the couple's anniversary.	492.かなりの数の人々が、その夫婦の結婚記念のお祝いに招待されている。
It wont be long before everything is ready. In the meantime, help yourself to some snacks.	493.もうすぐ準備完了です。その間、軽食をご自由につまんでいてください。
Dressed in a loud and peculiar outfit, she stood out in the crowd.	494.けばけばしい奇妙な服を着ていた彼女は、人ごみの中でもひと際目立った。
All the guests were touched by her hospitality.	495.招かれた人は皆、彼女のもてなしに心を打たれた。
Her shabby clothes were not suitable for the occasion.	496.彼女のみずぼらしい服は、その場にはふさわしくなかった。
That topic is too intimate to share with casual acquaintances.	497.たまたま知り合った人たちと話すには、その話題は立ち入り（私的）すぎている
When Tom gets drunk, he gets crude and offensive. Stay away from him.	498.トムは酔っ払うと下品になって、人に不快な思いをさせるから、近づいちゃだめよ。
He could hardly comprehend what she was implying.	499.彼女がほのめかしていることを彼はほとんど理解できなかった。
Bob felt embarrassed when he was teased in front of some girls.	500.女の子の前でからかわれて、ボブは恥ずかしかった。
His ambiguous reply made her all the more irritated.	501.彼の曖昧な返事はなおさら彼女をいらいらさせた。
Bob is very timid and blushes when chatting with girls.	502.ボブはとても臆病で女の子とおしゃべりすると赤面してしまう。
Nick looks down on anyone who comes from a rural area.	503.ニックは地方出身者なら誰であろうと見下している。
Whats the matter, Bob? You look so miserable. Leave me alone. Its none of your business.	504.「どうしたの、ボブ？そんなに暗い顔をして。」「ほっといてくれよ。君には関係ないことだ。」
Although Bob was in disguise, I recognized him at a glance.	505.ボブは変装していたけれども、一目で彼だとわかった。
What are you chuckling about? Bob, you have your sweatshirt on backwards! Oops!	506.「何をくすくす笑っているんだ？」「ボブ、トレーナーを後ろ前に着ているわよ。」「あっ！」
He is not good at making friends and always keeps to himself.	507.彼は友達作りが苦手で、いつも一人ぼっち（自分の殻に閉じこもる）でいる。
Having found no place he felt he belonged, he was extremely uneasy and lonely.	508.自分が受け入れられる場所を見つけられず、彼は極度の不安と孤独に陥っていた。
I found it pretty hard to adjust to my new surroundings.	509.新しい環境に順応するのはかなり大変なことだとわかった。
I felt utterly out of place among those sophisticated people.	510.ああいう洗練された人たちの中で、自分は全く場違いな気がした。
To tell the truth, I dont like classical music. On the other hand, Molly is really into it.	511.正直言って私はクラシック音楽は好きじゃない。一方、モリーの方は完全にはまっている。
Bob derives pleasure from observing insects.	512.ボブは昆虫の観察に楽しみを感じている（得ている）。
How about playing cards or something for a change? Sorry, Im not up for it.	513.「気分転換にトランプか何かしない？」「悪いけど、そういう気分じゃないよ。」
After you. No please, you go ahead. Thanks. You're welcome.	514.「お先にどうぞ」「いや、あなたの方こそお先にどうぞ」「すみません」「どういたしまして」
His niece is sociable and mature for her age. She could pass for twenty-something.	515.彼の姪は歳の割に社交的で大人だ。二十代と言っても通用する。
Take care of yourself and say hi to your family for me. I will. See you later.	516.「じゃあね。家族のみんなによろしく。」「ああ。またね。」
Im looking forward to hearing from you. Sincerely	517.お返事いただけるのを楽しみにしております。敬具
Can you spare a minute? Id like to discuss something of importance to both of us.	518.ちょっと時間を割いてくれませんか？二人にとって大事なことを話し合いたいんです。
It may seem trivial to you but for me its worth paying attention to.	519.あなたには些細なことに思えるかもしれませんが、私にとってそれは注意すべきことなんです（価値があるのです）。
As far as Bob is concerned, anything goes. By contrast, Jane is very cautious.	520.ボブについて言えば、彼はどんなことでも受け入れるタイプだが、対照的にジェーンはとても慎重だ。
After an awkward pause, Bill took her by the hand and dragged her upstairs.	521.気まずい沈黙の後、ビルは彼女の手をとって上の階に引っ張っていった。
Bill just wanted to comfort Monica, but she interpreted it as romantic interest.	522.ビルはただモニカを慰めたかっただけなのに、彼女は彼が自分に気があるのだと（恋愛的興味がある）解釈した。
After making sure she was sound asleep, he crept out of the room and set off.	523.彼女が熟睡しているのを確かめて、彼はこっそり部屋を抜けだして（忍び足で歩いて外に出て）旅立った。
Between you and me, Lisa, I came across Nick passionately embracing a woman.	524.ここだけの話だけど、リサ、女の人を熱く抱擁している（情熱的に強く抱きしめている）ニックを偶然見ちゃったんだ。
Such a remark is open to misunderstanding.	525.そういう発言は誤解を受けやすい。
I cant stand it anymore! Calm down. I'll come over as soon as possible.	526.「もう我慢出来ない！」「落ち着けよ。すぐそこに行くから。」
Dont take it literally. He is inclined to exaggerate.	527.そんなこと間に（文字通りに）受けちゃだめだよ。彼は大げさに言う傾向があるから。
You should apologize to Lisa for making fun of her. You went too far this time. Year .. I will, sometime when she's in a better mood.	528.「リサを馬鹿にしたことを謝るべきだわ。今回はやりすぎよ。」「ああ、そうするよ。そのうち彼女の機嫌がよくなったらね。」
Lisa, are you getting along with Nick? Once in a while, I think of divorcing him. You must be kidding!	529.「リサ、ニックとうまくやってる？」「時々、離婚しようかと考えることがあるわ。」「冗談だろ！」
In tears, she tore up his letter and threw it away.	530.彼女は泣きながら、彼からの手紙をめちゃくちゃに引き裂いて捨てた。
Jennifer deceived me! You should have known better than to trust her.	531.「ジェニファーにだまされた！」「彼女を信じないぐらいの分別があってもよかったのに。」
Tom regretted having wasted a great deal of his life.	532.トムは自分の人生の多くを無駄にしてきたことを後悔した。
I cannot look back on my adolescence without feeling depressed.	533.自分の思春期を振り返ると、いつも憂鬱な気分になる。
Jennifer left me for another guy. Oh, you must be upset. Not really. Im used to it.	534.「ジェニファーが俺を振って他の男のところにいったよ。」「えっ、それは辛いわね（精神的に不安定）。」「そうでもないよ。慣れてるよ。」
No wonder she didint show up to see him off. How come? They broke up. Oh, what a pity!	535.「彼女が見送りに来なかったのも当然だよ。」「どうして？」「二人は別れたんだ。」「えっ、かわいそうに！」
Living here all by myself is torture! he sobbed.	536.「ここで自分ひとりだけで生きていくなんて拷問だ」と彼はすすり泣きして言った。
To be honest, Im crazy about Ken because he's brave, self-confident, and never afraid of taking risks. If I were you, Id ask him out!	537.「正直いうと私、ケンに夢中なの（熱狂的なファン）。だって、勇敢で自分に自信を持っていて、それに危険を犯すことを決して恐れないでしょ？」「私ならデートに誘うかな。」
Ive been going with Jennifer on and off for ages. Youre as indecisive as ever. Isnt it about time you settle down?	538.「ずいぶん長い間、ジェニファーとは付き合ったり別れたりの繰り返しだよ。」「相変わらず優柔不断ね。そろそろ落ち着いたら（身を固めたら）どう？」
It dawned on me that I had been taken in by Jennifer all along. How naive! Didnt you see through her?	539.「ジェニファーにずっとだまされていたのがわかったよ。」「なんてうぶなの。彼女の本性が見抜けなかったの？」
Even though she is seeing someone else, I wont give her up.	540.実際、彼女は誰かと付き合っているけれども、僕は彼女をあきらめない。
Hi, Jane. Whats up? Not much. How about you? I got married to Jennifer. Wow! Congratulations!	541.「やあ、ジェーン。最近どう？」「別に。あなたは？」「ジェニファーと結婚したんだ。」「ええっ、おめでとう！」
Whenever youre in trouble or feeling down, I'll be there for you.	542.大変なことがあったり、落ち込んだりしたときはいつでも、私があなたのそばにいるわ。
Delight is the opposite of sorrow.	543.「喜び」は「悲しみ」の反対です。
Jennifer went so far as to call me an idiot and she wouldnt take it back. Serves you right! You provoked her, didnt you?	544.「ジェニファーは僕をバカ呼ばわりまでして、しかもそれを撤回しないんだ。」「自業自得よ！あなたからけしかけた（挑発した）んでしょう？」
Why do you put up with her arrogance? She's just taking adcantage of you. Shut up!	545.「彼女の傲慢さにどうして我慢しているの？利用（悪用）されているだけよ」「うるさい！」
Take your time. I know you need a couple of days to reflect on it.	546.慌てなくていいですよ。そのことをじっくり考えるには2,3日必要でしょうから。
Bob has to get through this ordeal on his own.	547.ボブは自分の力でこの厳しい試練を乗り切らなければいけない。
Flies and mosquitoes interfered with his meditation.	548.ハエと蚊が彼の瞑想の邪魔をした。
The sacred ritual took place after being postponed twice.	549.二度の延期の後、その神聖な儀式は執り行なわれた。
All at once, the Buddhist priest burst into laughter, spoiling the solemn atmosphere.	550.お坊さんが突然大声で笑い出し、厳粛な雰囲気を台無しにした。
Cover your mouth when you cough, sneeze, or yawn.	551.咳、くしゃみ、あくびをするときは口を手で隠しなさい。
One of her relatives passed away three days ago. Oh, thats too bad. Im so sorry.	552.「彼女の親戚が3日前に亡くなったんだ。」「え、それは大変ね。お気の毒だわ。」
Besides attending the funeral, she needs to make all the arrangements.	553.彼女は葬儀に参列するだけでなく、すべての段取りを付けなければならない。
I feel for you, Jane. Grief doesnt fade away quickly. Im OK. I'll get over it.	554.「ジェーン、気持ちは分かるよ。悲しみはすぐに消えるものじゃない。」「大丈夫、乗り越えてみせるわ（克服する）」
She cherishes the precious memories of her childhood.	555.彼女は子供の頃のかけがえのない（大切な）思い出を大切にしている。
Speaking of Jennifer, she got engaged to a businessman. Im at a loss for words! I hope she wont break it off.	556.「ジェニファーといえば、彼女、実業家と婚約したんだよ。」「あきれてものが言えないわ。破談にならなきゃいいけどね。」
These days, the motives for marriage are not necessarily pure. Take Jennifer for example.	557.近頃では、結婚の動機は必ずしも純粋とは限らない。例えば、ジェニファーを見てごらんよ。
Go easy on Bob. You know, he's been going through a rough period recently.	558.ボブには優しく接してあげてくれよ。ほら、彼は最近ずっと辛いこと続きなんだ。
By the way, do you have the time? Lets see .. its a quarter to eight.	559.「ところで、今何時？」「えーと、8時15分前だよ。」
Let's call it a day, Bob. Im starved. Yep. I'll buy you dinner.	560.「ボブ、今日はこの辺までにしましょう。お腹がペコペコ。」「ああ。晩飯は僕がおごるよ。」

